"","by_group","Taxa","Env","value","coef","stderr","Pvalue","name","AdjPvalue","N","N.not.zero","Significance","Method"
"186","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Fulvivirga.s__.ASV_8666","season","September",-2.27472149996449,0.802575583746355,0.00965269716567726,"seasonSeptember",0.0644864254319467,24,15,"","maaslin2"
"187","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__.f__Neomegalonemataceae.g__Acuticoccus.s__.ASV_4242","season","September",-1.61277911862875,0.570018798699158,0.00976182111811204,"seasonSeptember",0.0644864254319467,24,6,"","maaslin2"
"188","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.s__.ASV_11013","season","September",-1.24910563931292,0.440398048943979,0.0096080528746823,"seasonSeptember",0.0644864254319467,24,14,"","maaslin2"
"189","All","k__Bacteria.p__Thermodesulfobacteriota.c__Desulfobulbia.o__Desulfobulbales.f__Desulfobulbaceae.g__Candidatus_Electrothrix.s__.ASV_12765","season","September",-1.20401799729798,0.42560733188462,0.00977078317223321,"seasonSeptember",0.0644864254319467,24,6,"","maaslin2"
"190","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__.f__Neomegalonemataceae.g__Acuticoccus.s__.ASV_2125","season","September",1.08803911626071,0.384704652550775,0.00978627861986411,"seasonSeptember",0.0644864254319467,24,7,"","maaslin2"
"191","All","k__Bacteria.p__Thermodesulfobacteriota.c__Desulfobulbia.o__Desulfobulbales.f__Desulfocapsaceae.g__.s__.ASV_4510","season","September",-1.43894547766832,0.509455593993942,0.00987062990066471,"seasonSeptember",0.0647017206054043,24,6,"","maaslin2"
"192","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_5219","season","September",1.01318542565319,0.36066853936939,0.0102200087289134,"seasonSeptember",0.0666429735864564,24,9,"","maaslin2"
"193","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_13295","season","September",2.38902874903726,0.853322478313684,0.0104431820041624,"seasonSeptember",0.0677454086487636,24,18,"","maaslin2"
"194","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Saccharospirillaceae.g__Bermanella.s__.ASV_15002","season","September",-1.38824692484933,0.496353479617764,0.0105094682123801,"seasonSeptember",0.0678239907314426,24,7,"","maaslin2"
"195","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gramella.s__.ASV_14533","season","September",-1.22640486108624,0.439747669692102,0.0107021775276513,"seasonSeptember",0.0680959291068683,24,6,"","maaslin2"
"196","All","k__Bacteria.p__Campylobacterota.c__Campylobacteria.o__Campylobacterales.f__Sulfurovaceae.g__Sulfurovum.s__.ASV_12204","season","September",-2.02892049876223,0.728534977122805,0.0107984811747158,"seasonSeptember",0.0680959291068683,24,7,"","maaslin2"
"197","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae.g__.s__.ASV_195","season","September",-1.39382040071251,0.500670241905418,0.0108235542270502,"seasonSeptember",0.0680959291068683,24,7,"","maaslin2"
"198","All","k__Bacteria.p__Thermodesulfobacteriota.c__Desulfobulbia.o__Desulfobulbales.f__Desulfocapsaceae.g__.s__.ASV_10762","season","September",-0.910522443869031,0.326664594837786,0.0107399059265418,"seasonSeptember",0.0680959291068683,24,6,"","maaslin2"
"199","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__.s__.ASV_13125","season","September",0.942606900455497,0.338559208639045,0.0108171166118682,"seasonSeptember",0.0680959291068683,24,6,"","maaslin2"
"200","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Marinobacteraceae.g__Marinobacter.s__.ASV_13594","season","September",1.63658446721041,0.589051409614839,0.0109610244233014,"seasonSeptember",0.068359063815684,24,20,"","maaslin2"
"201","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Hoppeia.s__.ASV_3834","season","September",-1.67865083237241,0.604824041810236,0.0110333075765129,"seasonSeptember",0.068359063815684,24,7,"","maaslin2"
"202","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_9477","season","September",1.35910890760339,0.489554643195729,0.0110138804855681,"seasonSeptember",0.068359063815684,24,6,"","maaslin2"
"203","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Algimonas.s__.ASV_7416","season","September",-1.76179359839176,0.635242053044243,0.0110837779189967,"seasonSeptember",0.068359063815684,24,6,"","maaslin2"
"204","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Crocinitomicaceae.g__Salinirepens.s__.ASV_7930","season","September",-1.45739946399072,0.526671994485562,0.0112412725522458,"seasonSeptember",0.0689905550755478,24,6,"","maaslin2"
"205","All","k__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Caldilineales.f__Caldilineaceae.g__.s__.ASV_15048","season","September",-1.34656963218727,0.49105572147227,0.011894179481113,"seasonSeptember",0.0726415254163582,24,9,"","maaslin2"
"206","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Frankiales.f__Geodermatophilaceae.g__Geodermatophilus.s__.ASV_7953","season","September",1.82052465169449,0.665153929689058,0.0120343456635521,"seasonSeptember",0.0727874433370397,24,17,"","maaslin2"
"207","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Mooreiaceae.g__Mooreia.s__.ASV_5217","season","September",1.66283302811076,0.607235975044038,0.0119973348365681,"seasonSeptember",0.0727874433370397,24,13,"","maaslin2"
"208","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Steroidobacterales.f__Woeseiaceae.g__Woeseia.s__.ASV_11577","season","September",-1.12087227632481,0.410683450567791,0.0122452923938785,"seasonSeptember",0.0730052670339804,24,9,"","maaslin2"
"209","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_10218","season","September",0.580974109453529,0.212598820710765,0.0121507791953033,"seasonSeptember",0.0730052670339804,24,5,"","maaslin2"
"210","All","k__Bacteria.p__Balneolota.c__Balneolia.o__Balneolales.f__Balneolaceae.g__.s__.ASV_4902","season","September",1.15818183643441,0.424280500403021,0.0122323425452501,"seasonSeptember",0.0730052670339804,24,7,"","maaslin2"
"211","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Opitutales.f__Puniceicoccaceae.g__Lentimonas.s__.ASV_4906","season","September",-1.82494338479231,0.670169258893749,0.0124167668858152,"seasonSeptember",0.0733428495263228,24,8,"","maaslin2"
"212","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_16022","season","September",1.28239482667807,0.470944844243406,0.0124190767568534,"seasonSeptember",0.0733428495263228,24,8,"","maaslin2"
"213","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_11680","season","September",-1.69824658373958,0.624645063984035,0.0125394378506454,"seasonSeptember",0.0733615709766733,24,10,"","maaslin2"
"214","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_3210","season","September",-1.4836636230161,0.545574394884194,0.0125193169616783,"seasonSeptember",0.0733615709766733,24,7,"","maaslin2"
"215","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_224","season","September",-1.6543828105686,0.612992781757116,0.0131120471814384,"seasonSeptember",0.0760013105146336,24,9,"","maaslin2"
"216","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_1242","season","September",-1.39554728392798,0.517038797559991,0.0131045941844842,"seasonSeptember",0.0760013105146336,24,6,"","maaslin2"
"217","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_238","season","September",0.715656592694317,0.266232761204052,0.0134327135838636,"seasonSeptember",0.0775011862073606,24,5,"","maaslin2"
"218","All","k__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Caldilineales.f__Caldilineaceae.g__.s__.ASV_14004","season","September",-1.27148333843132,0.473721432492964,0.0135552729193028,"seasonSeptember",0.0778495490594819,24,6,"","maaslin2"
"219","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__DEV007.g__.s__.ASV_4459","season","September",-1.44784126318668,0.540448255897117,0.0137099546565228,"seasonSeptember",0.0783783709130895,24,7,"","maaslin2"
"220","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_1062","season","September",1.71877689445031,0.643758645931953,0.0139904756832412,"seasonSeptember",0.0796185252518998,24,17,"","maaslin2"
"221","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__.s__.ASV_14628","season","September",-0.860294990370799,0.325148088530778,0.0147621468369376,"seasonSeptember",0.0836298997278092,24,5,"","maaslin2"
"222","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__DEV007.g__.s__.ASV_5482","season","September",-0.739279995334862,0.279832154743748,0.0148938539725349,"seasonSeptember",0.0839959692505123,24,5,"","maaslin2"
"223","All","k__Bacteria.p__Actinomycetota.c__Rubrobacteria.o__Rubrobacterales.f__Rubrobacteriaceae.g__Rubrobacter.s__.ASV_8945","season","September",0.773044535576016,0.29301230735103,0.0150138378576421,"seasonSeptember",0.0842929372097213,24,5,"","maaslin2"
"224","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Nonlabens.s__.ASV_11333","season","September",-0.881933685513158,0.334799332554199,0.0151498179483659,"seasonSeptember",0.0846766610328309,24,5,"","maaslin2"
"225","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_10850","season","September",-0.586490827930877,0.222951317781151,0.0152729253062287,"seasonSeptember",0.0849853443706591,24,5,"","maaslin2"
"226","All","k__Bacteria.p__Thermodesulfobacteriota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfosarcinaceae.g__Desulfosarcina.s__.ASV_12268","season","September",-0.724645204397155,0.276162250041167,0.0154984904762369,"seasonSeptember",0.0856125344182837,24,5,"","maaslin2"
"227","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__.s__.ASV_3832","season","September",-0.849614795573938,0.323873778348159,0.0155224004097048,"seasonSeptember",0.0856125344182837,24,5,"","maaslin2"
"228","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_11509","season","September",-0.777652480022921,0.296842984095762,0.015645173926288,"seasonSeptember",0.0859112182268096,24,5,"","maaslin2"
"229","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae.g__.s__.ASV_8713","season","September",-0.964504380644378,0.370373432132046,0.0161962728733151,"seasonSeptember",0.087186724751993,24,5,"","maaslin2"
"230","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.s__.ASV_5501","season","September",0.70752402588044,0.271039885298235,0.0159728306191247,"seasonSeptember",0.087186724751993,24,5,"","maaslin2"
"231","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae.g__.s__.ASV_8146","season","September",-1.53129792255703,0.587482176033666,0.0161102166567975,"seasonSeptember",0.087186724751993,24,7,"","maaslin2"
"232","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_2218","season","September",1.25826399179424,0.482891334635924,0.0161408170438258,"seasonSeptember",0.087186724751993,24,7,"","maaslin2"
"233","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Pir4_lineage.s__.ASV_11433","season","September",-1.03450553076035,0.39737889677502,0.0162256444626313,"seasonSeptember",0.087186724751993,24,9,"","maaslin2"
"234","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_9614","season","September",1.72382733956649,0.665243037253,0.0166643446416311,"seasonSeptember",0.0882604059587676,24,17,"","maaslin2"
"235","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__.s__.ASV_10019","season","September",-1.99682277999089,0.770995477739392,0.0167140598358029,"seasonSeptember",0.0882604059587676,24,11,"","maaslin2"
"236","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhizobiaceae.g__Oricola.s__.ASV_11065","season","September",-1.36467335655592,0.529859861636204,0.0172541730864464,"seasonSeptember",0.0882604059587676,24,12,"","maaslin2"
"237","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.g__Calothrix_PCC.6303.s__.ASV_10882","season","September",-2.14547174477342,0.831982696660553,0.0171323325353664,"seasonSeptember",0.0882604059587676,24,8,"","maaslin2"
"238","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__Rubritaleaceae.g__Haloferula.s__.ASV_2015","season","September",-1.51578852333224,0.585660036317852,0.0167791268512387,"seasonSeptember",0.0882604059587676,24,7,"","maaslin2"
"239","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_12197","season","September",1.0338756139674,0.401779895200502,0.0173419008513233,"seasonSeptember",0.0882604059587676,24,5,"","maaslin2"
"240","All","k__Bacteria.p__Thermodesulfobacteriota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfosarcinaceae.g__Desulfosarcina.s__.ASV_14382","season","September",-0.658453308287098,0.255789096305027,0.0173049972443112,"seasonSeptember",0.0882604059587676,24,5,"","maaslin2"
"241","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Croceicoccus.s__.ASV_6402","season","September",-0.96270149747145,0.373000113433264,0.0170484179741786,"seasonSeptember",0.0882604059587676,24,5,"","maaslin2"
"242","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Marivirga.s__.ASV_7231","season","September",1.19886812386942,0.464228115763467,0.0169908991983563,"seasonSeptember",0.0882604059587676,24,8,"","maaslin2"
"243","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Alteromonadaceae.g__Alteromonas.s__.ASV_3135","season","September",-0.866062612856844,0.336363679885204,0.0172829923998768,"seasonSeptember",0.0882604059587676,24,5,"","maaslin2"
"244","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Winogradskyella.s__.ASV_124","season","September",-0.919099793423551,0.357147134919497,0.0173338728386362,"seasonSeptember",0.0882604059587676,24,5,"","maaslin2"
"245","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_951","season","September",-1.09986258650354,0.426686455279993,0.0171725717494294,"seasonSeptember",0.0882604059587676,24,5,"","maaslin2"
"246","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_8699","season","September",0.684416531182204,0.264765324035409,0.0168974542928126,"seasonSeptember",0.0882604059587676,24,5,"","maaslin2"
"247","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhizobiaceae.g__.s__.ASV_14696","season","September",1.05110919334135,0.408850254266967,0.0174320000978556,"seasonSeptember",0.088359773775365,24,5,"","maaslin2"
"248","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_472","season","September",1.45893907321977,0.57032569942582,0.0179312341867118,"seasonSeptember",0.0887348031690245,24,14,"","maaslin2"
"249","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomicrobium.s__.ASV_13291","season","September",-1.28282208881098,0.500873913173353,0.0178097096527059,"seasonSeptember",0.0887348031690245,24,9,"","maaslin2"
"250","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Robiginitalea.s__.ASV_10959","season","September",-0.695563825731077,0.271761191630863,0.0178765577336437,"seasonSeptember",0.0887348031690245,24,5,"","maaslin2"
"251","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_10497","season","September",1.16029610876979,0.45211738124046,0.0176070423044079,"seasonSeptember",0.0887348031690245,24,7,"","maaslin2"
"252","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__Draconibacterium.s__.ASV_10943","season","September",-1.07863603769194,0.420894892709272,0.017748870056658,"seasonSeptember",0.0887348031690245,24,5,"","maaslin2"
"253","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Cellvibrionaceae.g__.s__.ASV_8305","season","September",0.759946152890139,0.296413030849793,0.0177063807659045,"seasonSeptember",0.0887348031690245,24,5,"","maaslin2"
"254","All","k__Archaea.p__Halobacteriota.c__Halobacteria.o__Halobacterales.f__Halomicrobiaceae.g__Halomarina.s__.ASV_13588","season","September",1.38695538469015,0.542865813406283,0.018058159885127,"seasonSeptember",0.0890110873077913,24,6,"","maaslin2"
"255","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Micavibrionales.f__Micavibrionaceae.g__.s__.ASV_1341","season","September",0.567415724299385,0.222310626719721,0.0181586588936489,"seasonSeptember",0.0891554546464644,24,5,"","maaslin2"
"256","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Flammeovirgaceae.g__.s__.ASV_15816","season","September",-2.02053206656235,0.792897587337575,0.0183218335564545,"seasonSeptember",0.0896052172370354,24,7,"","maaslin2"
"257","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Myxosarcina_GI1.s__.ASV_7756","season","September",0.768099894446045,0.301851784622602,0.0184699822755389,"seasonSeptember",0.0896900156072514,24,5,"","maaslin2"
"258","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Halieaceae.g__Parahaliea.s__.ASV_11483","season","September",-1.09879640465885,0.431862664441036,0.0184824473056476,"seasonSeptember",0.0896900156072514,24,5,"","maaslin2"
"259","All","k__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__ADurb.Bin120.s__.ASV_707","season","September",-0.769724756610027,0.302997208307373,0.0186435631703213,"seasonSeptember",0.090122552468117,24,5,"","maaslin2"
"260","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__.s__.ASV_11464","season","September",-1.75595971638479,0.694407218408272,0.0191265085703655,"seasonSeptember",0.0907060179170364,24,8,"","maaslin2"
"261","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_3675","season","September",1.15792637953136,0.457709922308428,0.0190800737270653,"seasonSeptember",0.0907060179170364,24,5,"","maaslin2"
"262","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Limibaculum.s__.ASV_11077","season","September",-0.862050019335798,0.340901757960095,0.0191257994871333,"seasonSeptember",0.0907060179170364,24,5,"","maaslin2"
"263","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__.f__Neomegalonemataceae.g__Acuticoccus.s__.ASV_9384","season","September",0.807317782008818,0.31854187544067,0.0188888517015781,"seasonSeptember",0.0907060179170364,24,8,"","maaslin2"
"264","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Rhodopirellula.s__.ASV_9414","season","September",-1.29707967480248,0.512419863548549,0.0190191818003166,"seasonSeptember",0.0907060179170364,24,6,"","maaslin2"
"265","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__.s__.ASV_4722","season","September",-1.39372142132948,0.552673252013417,0.0194195041062472,"seasonSeptember",0.0912298534713161,24,6,"","maaslin2"
"266","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__.s__.ASV_13619","season","September",-1.08534748325335,0.430825381885508,0.0195284350881092,"seasonSeptember",0.0912298534713161,24,5,"","maaslin2"
"267","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__Euzebya.s__.ASV_13638","season","September",1.0126254157002,0.401461920813719,0.0193955674633819,"seasonSeptember",0.0912298534713161,24,11,"","maaslin2"
"268","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhizobiaceae.g__.s__.ASV_9695","season","September",1.21257840867773,0.481178108910017,0.0194946060914935,"seasonSeptember",0.0912298534713161,24,5,"","maaslin2"
"269","All","k__Bacteria.p__Spirochaetota.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Sediminispirochaeta.s__.ASV_13757","season","September",-0.793140753231652,0.315611638009987,0.0197953148081554,"seasonSeptember",0.0921328406684409,24,5,"","maaslin2"
"270","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_10311","season","September",1.70513885437943,0.679416379019044,0.0199394488034574,"seasonSeptember",0.0923773365519634,24,16,"","maaslin2"
"271","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_11484","season","September",1.21134729157265,0.483559064395421,0.0201429815324968,"seasonSeptember",0.0923773365519634,24,13,"","maaslin2"
"272","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae.g__.s__.ASV_811","season","September",-1.18659550153883,0.473482512694083,0.0200974123607518,"seasonSeptember",0.0923773365519634,24,6,"","maaslin2"
"273","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Sungkyunkwania.s__.ASV_12555","season","September",-0.697365841194438,0.278026260761877,0.0200022423050289,"seasonSeptember",0.0923773365519634,24,5,"","maaslin2"
"274","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__DEV007.g__.s__.ASV_11556","season","September",-1.17778694281248,0.471066646416393,0.0203557882907885,"seasonSeptember",0.093012580073238,24,5,"","maaslin2"
"275","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_1133","season","September",-1.4626385528199,0.585888391105239,0.0205258118293555,"seasonSeptember",0.0934484233103749,24,5,"","maaslin2"
"276","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Hyphomicrobiales.f__Rhizobiaceae.g__Fulvimarina.s__.ASV_659","season","September",1.540009847823,0.619463074813435,0.0209969802459083,"seasonSeptember",0.0936760237628082,24,19,"","maaslin2"
"277","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Acrophormium_PCC.7375.s__.ASV_6130","season","September",-2.40684298799453,0.96925341346423,0.0211276373690842,"seasonSeptember",0.0936760237628082,24,8,"","maaslin2"
"278","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_11245","season","September",0.798765545434771,0.321512880592134,0.0210722906284252,"seasonSeptember",0.0936760237628082,24,5,"","maaslin2"
"279","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Steroidobacterales.f__Woeseiaceae.g__Woeseia.s__.ASV_3051","season","September",-1.42761979087508,0.575926872527965,0.0213297207036432,"seasonSeptember",0.0936760237628082,24,11,"","maaslin2"
"280","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Halomonadaceae.g__Halomonas.s__.ASV_7291","season","September",0.988539341200084,0.399033365616679,0.0213988360991719,"seasonSeptember",0.0936760237628082,24,5,"","maaslin2"
"281","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Halieaceae.g__Parahaliea.s__.ASV_9065","season","September",-1.05249717727894,0.422567883949991,0.0207839506000173,"seasonSeptember",0.0936760237628082,24,8,"","maaslin2"
"282","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__Euzebya.s__.ASV_12212","season","September",-0.81422804473639,0.327947744743726,0.0211458040881713,"seasonSeptember",0.0936760237628082,24,5,"","maaslin2"
"283","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Opitutales.f__Puniceicoccaceae.g__Verruc.01.s__.ASV_14543","season","September",-0.809962114507696,0.326479550267605,0.021233543462046,"seasonSeptember",0.0936760237628082,24,5,"","maaslin2"
"284","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Halomonadaceae.g__Larsenimonas.s__.ASV_13136","season","September",1.0837160972894,0.437053751353701,0.0212938436956743,"seasonSeptember",0.0936760237628082,24,9,"","maaslin2"
"285","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.s__.ASV_1358","season","September",1.35591485858399,0.546517138837439,0.0212282844667633,"seasonSeptember",0.0936760237628082,24,5,"","maaslin2"
"286","All","k__Bacteria.p__Bdellovibrionota.c__Bdellovibrionia.o__Bdellovibrionales.f__Pseudobdellovibrionaceae.g__OM27_clade.s__.ASV_14881","season","September",0.95780404794212,0.384536032614433,0.0207800064176577,"seasonSeptember",0.0936760237628082,24,5,"","maaslin2"
"287","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__.s__.ASV_15493","season","September",-1.77710326386148,0.718665711535427,0.0216118921378183,"seasonSeptember",0.0942790555977299,24,5,"","maaslin2"
