"","Method","Taxa","Factors","R2","Estimate","Std.Error","P.unadj","Significance"
"141","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae","Model","R2: 0.721941408940471; adjusted R2: 0.695459638363373",NA,NA,NA,NA
"142","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae","season",NA,NA,NA,3.09198578128624e-07,"***"
"143","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae","site",NA,NA,NA,0.511825246070732,"ns"
"144","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae","Residuals",NA,NA,NA,NA,NA
"145","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae","(Intercept)",NA,0.120362258155583,0.00885183853194184,7.03123813711699e-12,"***"
"146","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae","seasonSeptember",NA,-0.075164786155911,0.0102212227184794,3.09198578128624e-07,"***"
"147","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae","siteEsteroZacatecas",NA,-0.00682098174895828,0.0102212227184794,0.511825246070732,"ns"
"148","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","Model","R2: 0.0586496963724977; adjusted R2: -0.0310027134967883",NA,NA,NA,NA
"149","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","season",NA,NA,NA,0.295127444515215,"ns"
"150","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","site",NA,NA,NA,0.697324241082933,"ns"
"151","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","Residuals",NA,NA,NA,NA,NA
"152","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","(Intercept)",NA,0.0468629735335555,0.0228753491696857,0.0532031829338785,"ns"
"153","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","seasonSeptember",NA,0.028361685435817,0.0264141780018495,0.295127444515215,"ns"
"154","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Vibrionaceae","siteEsteroZacatecas",NA,0.0104155089191823,0.0264141780018495,0.697324241082933,"ns"
"155","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","Model","R2: 0.793376254794292; adjusted R2: 0.773697802869939",NA,NA,NA,NA
"156","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","season",NA,NA,NA,0.000200175306469278,"***"
"157","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","site",NA,NA,NA,1.29694332101303e-07,"***"
"158","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","Residuals",NA,NA,NA,NA,NA
"159","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","(Intercept)",NA,0.0865517844826187,0.00739800469250131,1.1609842978408e-10,"***"
"160","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","seasonSeptember",NA,0.0383770328881979,0.00854248000136349,0.000200175306469279,"***"
"161","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae","siteEsteroZacatecas",NA,-0.066418271667401,0.00854248000136349,1.29694332101303e-07,"***"
"162","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","Model","R2: 0.586002309929929; adjusted R2: 0.546573958494684",NA,NA,NA,NA
"163","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","season",NA,NA,NA,0.071799932085986,"ns"
"164","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","site",NA,NA,NA,4.60576095480049e-05,"***"
"165","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","Residuals",NA,NA,NA,NA,NA
"166","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","(Intercept)",NA,0.062200630050397,0.00778938677342962,8.48153009862897e-08,"***"
"167","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","seasonSeptember",NA,-0.0170537187290217,0.0089944091009234,0.071799932085986,"ns"
"168","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Aggregatilineales|f__A4b","siteEsteroZacatecas",NA,0.0459771549905381,0.0089944091009234,4.60576095480049e-05,"***"
"169","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","Model","R2: 0.733111492604623; adjusted R2: 0.707693539519349",NA,NA,NA,NA
"170","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","season",NA,NA,NA,1.50881803706425e-06,"***"
"171","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","site",NA,NA,NA,0.00122156348023113,"**"
"172","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","Residuals",NA,NA,NA,NA,NA
"173","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","(Intercept)",NA,0.120840442729943,0.00838648270934732,2.32990262150101e-12,"***"
"174","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","seasonSeptember",NA,-0.0640403088133888,0.00968387609959163,1.50881803706425e-06,"***"
"175","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfosarcinaceae","siteEsteroZacatecas",NA,-0.0361710999986218,0.00968387609959163,0.00122156348023113,"**"
"176","lm formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","Model","R2: 0.510621467228843; adjusted R2: 0.464013987917304",NA,NA,NA,NA
"177","lm formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","season",NA,NA,NA,0.000211669182203029,"***"
"178","lm formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","site",NA,NA,NA,0.178388880809151,"ns"
"179","lm formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","Residuals",NA,NA,NA,NA,NA
"180","lm formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","(Intercept)",NA,0.108386705883911,0.0111087645077158,2.97611288207208e-09,"***"
"181","lm formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","seasonSeptember",NA,-0.0573266143977489,0.0128272963577878,0.000211669182203029,"***"
"182","lm formula for season+site","k__Bacteria|p__Acidobacteriota|c__Thermoanaerobaculia|o__Thermoanaerobaculales|f__Thermoanaerobaculaceae","siteEsteroZacatecas",NA,-0.0178599652780545,0.0128272963577878,0.178388880809151,"ns"
"183","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","Model","R2: 0.666404132184556; adjusted R2: 0.634633097154513",NA,NA,NA,NA
"184","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","season",NA,NA,NA,0.000381059889122922,"***"
"185","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","site",NA,NA,NA,7.40219786033378e-05,"***"
"186","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","Residuals",NA,NA,NA,NA,NA
"187","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","(Intercept)",NA,0.124530442976346,0.0131415324170301,4.92900630497936e-09,"***"
"188","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","seasonSeptember",NA,-0.064084548838021,0.0151745345570731,0.000381059889122922,"***"
"189","lm formula for season+site","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae","siteEsteroZacatecas",NA,-0.0745180981616417,0.0151745345570731,7.40219786033377e-05,"***"
"190","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","Model","R2: 0.350667081481291; adjusted R2: 0.288825851146176",NA,NA,NA,NA
"191","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","season",NA,NA,NA,0.00931200546004558,"**"
"192","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","site",NA,NA,NA,0.0907061055255881,"ns"
"193","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","Residuals",NA,NA,NA,NA,NA
"194","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","(Intercept)",NA,0.0624787634959956,0.0184389260218511,0.00277240797326257,"**"
"195","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","seasonSeptember",NA,-0.0609573211610311,0.0212914378045667,0.00931200546004557,"**"
"196","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae","siteEsteroZacatecas",NA,0.0377533375035617,0.0212914378045667,0.0907061055255881,"ns"
"197","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","Model","R2: 0.441995173840734; adjusted R2: 0.388851857063661",NA,NA,NA,NA
"198","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","season",NA,NA,NA,0.0250025310781778,"*"
"199","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","site",NA,NA,NA,0.00351076558280788,"**"
"200","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","Residuals",NA,NA,NA,NA,NA
"201","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","(Intercept)",NA,0.0440701391280539,0.015804360817992,0.0110102327577842,"*"
"202","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","seasonSeptember",NA,-0.0440501252651167,0.0182493039452753,0.0250025310781778,"*"
"203","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae","siteEsteroZacatecas",NA,0.0599946095118008,0.0182493039452753,0.00351076558280788,"**"
"204","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","Model","R2: 0.618100291276488; adjusted R2: 0.581728890445678",NA,NA,NA,NA
"205","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","season",NA,NA,NA,0.00380401232607094,"**"
"206","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","site",NA,NA,NA,8.79564517463235e-05,"***"
"207","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","Residuals",NA,NA,NA,NA,NA
"208","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","(Intercept)",NA,0.0262164065137474,0.0139585046392983,0.0743149548296441,"ns"
"209","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","seasonSeptember",NA,-0.0524328130274948,0.0161178928219671,0.00380401232607094,"**"
"210","lm formula for season+site","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae","siteEsteroZacatecas",NA,0.0779774957724902,0.0161178928219671,8.79564517463237e-05,"***"
"211","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","Model","R2: 0.568831174463864; adjusted R2: 0.527767476793756",NA,NA,NA,NA
"212","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","season",NA,NA,NA,3.75254499491904e-05,"***"
"213","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","site",NA,NA,NA,0.420286622789575,"ns"
"214","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","Residuals",NA,NA,NA,NA,NA
"215","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","(Intercept)",NA,0.0836797679954219,0.00895347233726145,6.24669011902193e-09,"***"
"216","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","seasonSeptember",NA,-0.0537497359440428,0.0103385793281995,3.75254499491904e-05,"***"
"217","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae","siteEsteroZacatecas",NA,0.00849879004536195,0.0103385793281995,0.420286622789575,"ns"
"218","lm formula for season+site","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae","Model","R2: 0.507586854805311; adjusted R2: 0.460690364786769",NA,NA,NA,NA
"219","lm formula for season+site","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae","season",NA,NA,NA,0.00216693691788094,"**"
"220","lm formula for season+site","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae","site",NA,NA,NA,0.00576743515287075,"**"
"221","lm formula for season+site","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae","Residuals",NA,NA,NA,NA,NA
"222","lm formula for season+site","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae","(Intercept)",NA,0.0959511946369226,0.0160533399901673,6.22631735956846e-06,"***"
"223","lm formula for season+site","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae","seasonSeptember",NA,-0.0647523042328847,0.0185368003294314,0.00216693691788094,"**"
"224","lm formula for season+site","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae","siteEsteroZacatecas",NA,-0.0569681356151128,0.0185368003294314,0.00576743515287075,"**"
"225","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae","Model","R2: 0.473696983302605; adjusted R2: 0.423572886474282",NA,NA,NA,NA
"226","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae","season",NA,NA,NA,0.00527311345242072,"**"
"227","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae","site",NA,NA,NA,0.00628672608243742,"**"
"228","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae","Residuals",NA,NA,NA,NA,NA
"229","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae","(Intercept)",NA,0.0927369174208288,0.0097729956940751,4.81417186994142e-09,"***"
"230","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae","seasonSeptember",NA,-0.0351203868472626,0.0112848833895266,0.00527311345242072,"**"
"231","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae","siteEsteroZacatecas",NA,-0.0342574101873249,0.0112848833895266,0.00628672608243742,"**"
"232","lm formula for season+site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","Model","R2: 0.570315597257161; adjusted R2: 0.529393273186414",NA,NA,NA,NA
"233","lm formula for season+site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","season",NA,NA,NA,6.60089883071826e-05,"***"
"234","lm formula for season+site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","site",NA,NA,NA,0.0844686077286341,"ns"
"235","lm formula for season+site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","Residuals",NA,NA,NA,NA,NA
"236","lm formula for season+site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","(Intercept)",NA,0.0686537190137557,0.0108449659785185,2.81499737146795e-06,"***"
"237","lm formula for season+site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","seasonSeptember",NA,-0.062102050010376,0.0125226880540999,6.60089883071826e-05,"***"
"238","lm formula for season+site","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Rubritaleaceae","siteEsteroZacatecas",NA,0.0226788020284602,0.0125226880540999,0.0844686077286341,"ns"
"239","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","Model","R2: 0.544214258338373; adjusted R2: 0.500806092465837",NA,NA,NA,NA
"240","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","season",NA,NA,NA,0.000140381228787476,"***"
"241","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","site",NA,NA,NA,0.0741128654687138,"ns"
"242","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","Residuals",NA,NA,NA,NA,NA
"243","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","(Intercept)",NA,0.00864810513183348,0.0107193050127747,0.428837145777408,"ns"
"244","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","seasonSeptember",NA,0.0574478041465291,0.0123775872693023,0.000140381228787476,"***"
"245","lm formula for season+site","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae","siteEsteroZacatecas",NA,0.0232647060264702,0.0123775872693023,0.0741128654687138,"ns"
"246","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","Model","R2: 0.117014808041315; adjusted R2: 0.0329209802357262",NA,NA,NA,NA
"247","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","season",NA,NA,NA,0.240433272568472,"ns"
"248","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","site",NA,NA,NA,0.262911014392535,"ns"
"249","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","Residuals",NA,NA,NA,NA,NA
"250","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","(Intercept)",NA,0.0544239615943106,0.010598468448128,4.35984070428601e-05,"***"
"251","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","seasonSeptember",NA,-0.0147849580295215,0.0122380572230489,0.240433272568472,"ns"
"252","lm formula for season+site","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Microtrichaceae","siteEsteroZacatecas",NA,0.014078664879283,0.0122380572230489,0.262911014392535,"ns"
"253","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","Model","R2: 0.648972999073983; adjusted R2: 0.615541856128647",NA,NA,NA,NA
"254","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","season",NA,NA,NA,0.0012328366891643,"**"
"255","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","site",NA,NA,NA,6.13470898693613e-05,"***"
"256","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","Residuals",NA,NA,NA,NA,NA
"257","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","(Intercept)",NA,0.0897177839442457,0.0108976311525174,5.18384342295577e-08,"***"
"258","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","seasonSeptember",NA,-0.0469531211376419,0.0125835005588703,0.0012328366891643,"**"
"259","lm formula for season+site","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae","siteEsteroZacatecas",NA,-0.062793656054026,0.0125835005588703,6.13470898693614e-05,"***"
"260","lm formula for season+site","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","Model","R2: 0.0297202291763078; adjusted R2: -0.0626873680449962",NA,NA,NA,NA
"261","lm formula for season+site","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","season",NA,NA,NA,0.53911113900777,"ns"
"262","lm formula for season+site","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","site",NA,NA,NA,0.619925302708986,"ns"
"263","lm formula for season+site","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","Residuals",NA,NA,NA,NA,NA
"264","lm formula for season+site","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","(Intercept)",NA,0.0459799669196573,0.00965652995288049,0.000105449281340502,"***"
"265","lm formula for season+site","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","seasonSeptember",NA,0.00696194445423526,0.0111504003354665,0.539111139007771,"ns"
"266","lm formula for season+site","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae","siteEsteroZacatecas",NA,0.00561306867875947,0.0111504003354665,0.619925302708986,"ns"
"267","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","Model","R2: 0.53392299474588; adjusted R2: 0.489534708531202",NA,NA,NA,NA
"268","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","season",NA,NA,NA,0.000815600562501277,"***"
"269","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","site",NA,NA,NA,0.00733667483388414,"**"
"270","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","Residuals",NA,NA,NA,NA,NA
"271","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","(Intercept)",NA,0.0826662143277141,0.0102775243631771,7.55028220267264e-08,"***"
"272","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","seasonSeptember",NA,-0.0463396724250807,0.0118674629153665,0.000815600562501277,"***"
"273","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae","siteEsteroZacatecas",NA,-0.0352240417714462,0.0118674629153665,0.00733667483388415,"**"
"274","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","Model","R2: 0.432456154157055; adjusted R2: 0.378404359314869",NA,NA,NA,NA
"275","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","season",NA,NA,NA,0.00245092708773113,"**"
"276","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","site",NA,NA,NA,0.0541192027326601,"ns"
"277","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","Residuals",NA,NA,NA,NA,NA
"278","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","(Intercept)",NA,0.0573556396238694,0.00701919640494302,5.85436677461459e-08,"***"
"279","lm formula for season+site","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae","seasonSeptember",NA,-0.0278885864324986,0.00810506986777741,0.00245092708773113,"**"
