"","by_group","Taxa","Env","value","coef","stderr","Pvalue","name","AdjPvalue","N","N.not.zero","Significance","Method"
"221","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Synechococcales.f__Cyanobiaceae.g__.s__.ASV_1949","site","EsteroZacatecas",1.25940988560815,0.377603670789157,0.00299998189620028,"siteEsteroZacatecas",0.0169953725522297,24,7,"*","maaslin2"
"222","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavimarina.s__.ASV_13262","site","EsteroZacatecas",1.60937371537844,0.483049531507841,0.00302557928556223,"siteEsteroZacatecas",0.0170061699969108,24,7,"*","maaslin2"
"223","All","k__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Caldilineales.f__Caldilineaceae.g__.s__.ASV_10173","site","EsteroZacatecas",1.59106361135297,0.477623031643858,0.00302905424066383,"siteEsteroZacatecas",0.0170061699969108,24,7,"*","maaslin2"
"224","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_5525","site","EsteroZacatecas",1.02204011386058,0.307317402673996,0.00306912011550394,"siteEsteroZacatecas",0.0171541892170131,24,7,"*","maaslin2"
"225","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.g__Owenweeksia.s__.ASV_3656","site","EsteroZacatecas",1.25682311582241,0.378158765467598,0.00308483431995053,"siteEsteroZacatecas",0.0171653891936803,24,7,"*","maaslin2"
"226","All","k__Bacteria.p__Deinococcota.c__Deinococci.o__Deinococcales.f__Trueperaceae.g__Truepera.s__.ASV_2935","site","EsteroZacatecas",1.81851252218991,0.547894700914511,0.00311755320005322,"siteEsteroZacatecas",0.0172706929489674,24,8,"*","maaslin2"
"227","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Microtrichaceae.g__Sva0996_marine_group.s__.ASV_3343","site","EsteroZacatecas",2.02875678595932,0.611802118012481,0.00314026824095454,"siteEsteroZacatecas",0.01731989355804,24,7,"*","maaslin2"
"228","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Actibacter.s__.ASV_4251","site","EsteroZacatecas",2.11136070751666,0.637660168963812,0.00317722367205559,"siteEsteroZacatecas",0.0174468598132176,24,7,"*","maaslin2"
"229","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_7369","site","EsteroZacatecas",-1.21605758538159,0.368767065691009,0.00328045815963118,"siteEsteroZacatecas",0.0179350812919574,24,7,"*","maaslin2"
"230","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Opitutales.f__Puniceicoccaceae.g__Verruc.01.s__.ASV_3940","site","EsteroZacatecas",-1.49652974805077,0.454153475479746,0.00329936768493765,"siteEsteroZacatecas",0.0179600362675736,24,7,"*","maaslin2"
"231","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Mesoflavibacter.s__.ASV_6111","site","EsteroZacatecas",1.75105294863814,0.531723346076895,0.00331537935959697,"siteEsteroZacatecas",0.0179690690831836,24,7,"*","maaslin2"
"232","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.g__Rivularia_PCC.7116.s__.ASV_12444","site","EsteroZacatecas",1.65284159898643,0.502637786657085,0.00335356119570918,"siteEsteroZacatecas",0.0180199940644974,24,7,"*","maaslin2"
"233","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_13876","site","EsteroZacatecas",1.14836981944168,0.349107206607835,0.00334473210299153,"siteEsteroZacatecas",0.0180199940644974,24,7,"*","maaslin2"
"234","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Saccharospirillaceae.g__Bermanella.s__.ASV_15002","site","EsteroZacatecas",1.55491359151599,0.473360439992757,0.00338145333987874,"siteEsteroZacatecas",0.0180922204338811,24,7,"*","maaslin2"
"235","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__.s__.ASV_748","site","EsteroZacatecas",-1.70713140181652,0.520620906270327,0.00342833135285372,"siteEsteroZacatecas",0.0181875883634443,24,8,"*","maaslin2"
"236","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_11336","site","EsteroZacatecas",1.70794009594874,0.520841438710108,0.00342699746651812,"siteEsteroZacatecas",0.0181875883634443,24,7,"*","maaslin2"
"237","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Croceibacterium.s__.ASV_2710","site","EsteroZacatecas",1.65812401731341,0.507467681632171,0.00352365887491346,"siteEsteroZacatecas",0.0186144342252813,24,7,"*","maaslin2"
"238","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__.s__.ASV_4279","site","EsteroZacatecas",1.96210583020278,0.603228900012869,0.00364901269845654,"siteEsteroZacatecas",0.0191956466322167,24,7,"*","maaslin2"
"239","All","k__Bacteria.p__Campylobacterota.c__Campylobacteria.o__Campylobacterales.f__Sulfurovaceae.g__Sulfurovum.s__.ASV_14893","site","EsteroZacatecas",-2.75774988682393,0.848312113949949,0.00366462076065482,"siteEsteroZacatecas",0.0191970928549784,24,7,"*","maaslin2"
"240","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_12745","site","EsteroZacatecas",2.0780983341077,0.640860316314677,0.00373631975653323,"siteEsteroZacatecas",0.019491134729915,24,10,"*","maaslin2"
"241","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Aquimarina.s__.ASV_592","site","EsteroZacatecas",1.91724059351123,0.592253115059614,0.00378493470545994,"siteEsteroZacatecas",0.0196628143204807,24,7,"*","maaslin2"
"242","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Marinoscillum.s__.ASV_7402","site","EsteroZacatecas",1.70238433141281,0.526917773179259,0.00384224151076315,"siteEsteroZacatecas",0.0198780428573366,24,13,"*","maaslin2"
"243","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Flammeovirgaceae.g__.s__.ASV_9450","site","EsteroZacatecas",2.08540452785168,0.646851795689236,0.00390538573069806,"siteEsteroZacatecas",0.0201215758635143,24,7,"*","maaslin2"
"244","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_11109","site","EsteroZacatecas",1.45454350079288,0.451745954034057,0.003943380376735,"siteEsteroZacatecas",0.0202340665232468,24,7,"*","maaslin2"
"245","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__.s__.ASV_5050","site","EsteroZacatecas",-1.54674284871446,0.480812001151973,0.00397033176689754,"siteEsteroZacatecas",0.0202892056006356,24,7,"*","maaslin2"
"246","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_4316","site","EsteroZacatecas",2.34690430433907,0.732157013146244,0.00407920046820606,"siteEsteroZacatecas",0.0207608088869674,24,8,"*","maaslin2"
"247","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Marinoscillum.s__.ASV_5991","site","EsteroZacatecas",-1.99686198295244,0.624284820713508,0.00414534481761509,"siteEsteroZacatecas",0.0210120312212716,24,7,"*","maaslin2"
"248","All","k__Bacteria.p__Myxococcota.c__Polyangiia.o__Polyangiales.f__Sandaracinaceae.g__.s__.ASV_5526","site","EsteroZacatecas",-1.47772667867062,0.462664938274881,0.00419142487227622,"siteEsteroZacatecas",0.0211599352422977,24,7,"*","maaslin2"
"249","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Beggiatoales.f__Leucotrichaceae.g__.s__.ASV_713","site","EsteroZacatecas",-1.6653111028309,0.52263842779421,0.00426700737686438,"siteEsteroZacatecas",0.0214549929149968,24,7,"*","maaslin2"
"250","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Portibacter.s__.ASV_9536","site","EsteroZacatecas",1.38426282805456,0.435540682688006,0.00434901644075978,"siteEsteroZacatecas",0.021779874335325,24,7,"*","maaslin2"
"251","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Hoppeia.s__.ASV_3834","site","EsteroZacatecas",1.84531749903907,0.58233615014719,0.00444667465269557,"siteEsteroZacatecas",0.0221700123651632,24,7,"*","maaslin2"
"252","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_3210","site","EsteroZacatecas",-1.65536799864335,0.522639532613079,0.00446233475720537,"siteEsteroZacatecas",0.0221700123651632,24,7,"*","maaslin2"
"253","All","k__Bacteria.p__Chloroflexota.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__.s__.ASV_8957","site","EsteroZacatecas",-2.6846112081747,0.848138519873148,0.0044836154979661,"siteEsteroZacatecas",0.0221876940847966,24,9,"*","maaslin2"
"254","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.s__.ASV_6090","site","EsteroZacatecas",2.16090171024399,0.684749682255258,0.00458526417484809,"siteEsteroZacatecas",0.0225844529036146,24,7,"*","maaslin2"
"255","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Pleurocapsa_PCC.7319.s__.ASV_7092","site","EsteroZacatecas",1.56922617124412,0.497472177757823,0.00459986860257326,"siteEsteroZacatecas",0.0225844529036146,24,7,"*","maaslin2"
"256","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.g__Cryomorpha.s__.ASV_1777","site","EsteroZacatecas",1.81172287786874,0.575362418258209,0.00466031961537763,"siteEsteroZacatecas",0.0227918756189562,24,7,"*","maaslin2"
"257","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Phaeodactylibacter.s__.ASV_15113","site","EsteroZacatecas",-1.35570774029259,0.430855955419438,0.004685458069645,"siteEsteroZacatecas",0.0228256556544573,24,7,"*","maaslin2"
"258","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__.s__.ASV_634","site","EsteroZacatecas",1.91066833105456,0.60943760176634,0.00481255460293714,"siteEsteroZacatecas",0.0229099557523852,24,11,"*","maaslin2"
"259","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudohongiellaceae.g__Pseudohongiella.s__.ASV_13196","site","EsteroZacatecas",-1.54190984138379,0.491678329429181,0.00480263868413792,"siteEsteroZacatecas",0.0229099557523852,24,7,"*","maaslin2"
"260","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__.s__.ASV_4187","site","EsteroZacatecas",-1.40047064114772,0.446621162152147,0.00480615227662837,"siteEsteroZacatecas",0.0229099557523852,24,7,"*","maaslin2"
"261","All","k__Bacteria.p__Bacillota.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia.s__.ASV_8542","site","EsteroZacatecas",-0.832182735283477,0.264992963949391,0.00475354092755475,"siteEsteroZacatecas",0.0229099557523852,24,6,"*","maaslin2"
"262","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__.s__.ASV_280","site","EsteroZacatecas",-1.04885053847741,0.333804590978881,0.00473447182976319,"siteEsteroZacatecas",0.0229099557523852,24,10,"*","maaslin2"
"263","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Halieaceae.g__.s__.ASV_13665","site","EsteroZacatecas",0.653332290280044,0.208377379759955,0.00481031598251272,"siteEsteroZacatecas",0.0229099557523852,24,6,"*","maaslin2"
"264","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Pleurocapsa_PCC.7319.s__.ASV_1466","site","EsteroZacatecas",1.92650373323534,0.616796676023172,0.00494669138454259,"siteEsteroZacatecas",0.0234593091418459,24,7,"*","maaslin2"
"265","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Nocardioides.s__.ASV_15946","site","EsteroZacatecas",-2.70064603955996,0.865107757434608,0.0049659176627689,"siteEsteroZacatecas",0.0234616185425912,24,16,"*","maaslin2"
"266","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__.s__.ASV_526","site","EsteroZacatecas",1.79760648739769,0.57739105460989,0.00506476783878799,"siteEsteroZacatecas",0.0237097244417931,24,18,"*","maaslin2"
"267","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_24","site","EsteroZacatecas",0.743989576421993,0.239037187294825,0.00507524452907392,"siteEsteroZacatecas",0.0237097244417931,24,6,"*","maaslin2"
"268","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__DEV007.g__.s__.ASV_4459","site","EsteroZacatecas",1.61450792985335,0.518540935899421,0.00506200189750591,"siteEsteroZacatecas",0.0237097244417931,24,7,"*","maaslin2"
"269","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_12788","site","EsteroZacatecas",1.35147788334741,0.434547538173052,0.00510337387602658,"siteEsteroZacatecas",0.0237525059211349,24,7,"*","maaslin2"
"270","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubricoccus.s__.ASV_7519","site","EsteroZacatecas",-1.85912952431988,0.598443838061872,0.00514501805154894,"siteEsteroZacatecas",0.0238576392612566,24,16,"*","maaslin2"
"271","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Ekhidna.s__.ASV_14662","site","EsteroZacatecas",0.747558865688151,0.242085715019057,0.0053737892780428,"siteEsteroZacatecas",0.0248265098749431,24,6,"*","maaslin2"
"272","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Jannaschia.s__.ASV_5480","site","EsteroZacatecas",1.08504320778519,0.351873949342389,0.00542901856115102,"siteEsteroZacatecas",0.0249894530829451,24,6,"*","maaslin2"
"273","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_3298","site","EsteroZacatecas",-1.91678548482314,0.624793493733986,0.00563212277201582,"siteEsteroZacatecas",0.0256415189475047,24,10,"*","maaslin2"
"274","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas.s__.ASV_1442","site","EsteroZacatecas",1.79948253417117,0.586512547435313,0.00562903329623903,"siteEsteroZacatecas",0.0256415189475047,24,7,"*","maaslin2"
"275","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubricoccus.s__.ASV_12641","site","EsteroZacatecas",1.1965121861086,0.389885602212736,0.00561887922686465,"siteEsteroZacatecas",0.0256415189475047,24,6,"*","maaslin2"
"276","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gramella.s__.ASV_8981","site","EsteroZacatecas",1.48483230583221,0.486858468552898,0.00587396329223656,"siteEsteroZacatecas",0.0265494658551631,24,6,"*","maaslin2"
"277","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Nitriliruptorales.f__Nitriliruptoraceae.g__.s__.ASV_7640","site","EsteroZacatecas",1.65346778654068,0.541882590438069,0.00585326594687106,"siteEsteroZacatecas",0.0265494658551631,24,9,"*","maaslin2"
"278","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Vibrionaceae.g__Vibrio.s__.ASV_1505","site","EsteroZacatecas",-0.88915265562448,0.291729202773286,0.00590073185776146,"siteEsteroZacatecas",0.0265745190140912,24,6,"*","maaslin2"
"279","All","k__Bacteria.p__Myxococcota.c__Polyangiia.o__Polyangiales.f__Sandaracinaceae.g__.s__.ASV_6621","site","EsteroZacatecas",1.1847091312581,0.389248240503422,0.00595989658602932,"siteEsteroZacatecas",0.0267447689093502,24,6,"*","maaslin2"
"280","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__.f__Neomegalonemataceae.g__Acuticoccus.s__.ASV_2172","site","EsteroZacatecas",1.41850397668966,0.466787095278168,0.00602562578423539,"siteEsteroZacatecas",0.0267601926709258,24,6,"*","maaslin2"
"281","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Phaeodactylibacter.s__.ASV_7871","site","EsteroZacatecas",1.61694362612408,0.532110489929811,0.00602745553770053,"siteEsteroZacatecas",0.0267601926709258,24,7,"*","maaslin2"
"282","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.s__.ASV_8457","site","EsteroZacatecas",1.04114554954874,0.342590750952373,0.00602326341650513,"siteEsteroZacatecas",0.0267601926709258,24,6,"*","maaslin2"
"283","All","k__Bacteria.p__Actinomycetota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__Ilumatobacter.s__.ASV_9295","site","EsteroZacatecas",-0.997931993551241,0.328925137526994,0.00609536032418678,"siteEsteroZacatecas",0.0267768109680065,24,6,"*","maaslin2"
"284","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavimarina.s__.ASV_7837","site","EsteroZacatecas",1.61037604030073,0.530422406507621,0.00606557097141487,"siteEsteroZacatecas",0.0267768109680065,24,7,"*","maaslin2"
"285","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Phormidium_MBIC10003.s__.ASV_6321","site","EsteroZacatecas",0.926886909177148,0.305471980804564,0.00609026579262535,"siteEsteroZacatecas",0.0267768109680065,24,6,"*","maaslin2"
"286","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_3213","site","EsteroZacatecas",-0.741863794044928,0.245173865305943,0.00621045630930152,"siteEsteroZacatecas",0.0271870325148444,24,6,"*","maaslin2"
"287","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Wenxinia.s__.ASV_8558","site","EsteroZacatecas",-1.92216932271747,0.640230596961567,0.00655943991683501,"siteEsteroZacatecas",0.0284215366217581,24,18,"*","maaslin2"
"288","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__.s__.ASV_8234","site","EsteroZacatecas",-1.69013432034017,0.562958890950506,0.00656056236716301,"siteEsteroZacatecas",0.0284215366217581,24,6,"*","maaslin2"
"289","All","k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiia.o__Verrucomicrobiales.f__Rubritaleaceae.g__Haloferula.s__.ASV_2015","site","EsteroZacatecas",1.69167036040224,0.563342910195207,0.00655022794170081,"siteEsteroZacatecas",0.0284215366217581,24,7,"*","maaslin2"
"290","All","k__Bacteria.p__Cyanobacteriota.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Myxosarcina_GI1.s__.ASV_3310","site","EsteroZacatecas",-1.50642777117954,0.502367291544523,0.00661515788417058,"siteEsteroZacatecas",0.0285592333482123,24,8,"*","maaslin2"
"291","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Tunicatimonas.s__.ASV_15977","site","EsteroZacatecas",1.54908466605003,0.517970679703681,0.00673854063968377,"siteEsteroZacatecas",0.0286171852977441,24,7,"*","maaslin2"
"292","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomicrobium.s__.ASV_8463","site","EsteroZacatecas",-0.855876901201618,0.286347837001908,0.00676572431959445,"siteEsteroZacatecas",0.0286171852977441,24,6,"*","maaslin2"
"293","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae.g__.s__.ASV_811","site","EsteroZacatecas",-1.3532621682055,0.452707790792461,0.00676070514942553,"siteEsteroZacatecas",0.0286171852977441,24,6,"*","maaslin2"
"294","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Pikeienuella.s__.ASV_14678","site","EsteroZacatecas",-1.57606556253394,0.527175996023651,0.00675481624538612,"siteEsteroZacatecas",0.0286171852977441,24,6,"*","maaslin2"
"295","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubricoccus.s__.ASV_10120","site","EsteroZacatecas",1.01115148588218,0.337801367981272,0.00669729362922195,"siteEsteroZacatecas",0.0286171852977441,24,6,"*","maaslin2"
"296","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__.s__.ASV_5038","site","EsteroZacatecas",0.804237471532232,0.2687086047597,0.00670286451902145,"siteEsteroZacatecas",0.0286171852977441,24,6,"*","maaslin2"
"297","All","k__Bacteria.p__Thermodesulfobacteriota.c__Desulfobulbia.o__Desulfobulbales.f__Desulfocapsaceae.g__.s__.ASV_8870","site","EsteroZacatecas",-1.29743467400647,0.435839612091067,0.00695748021414305,"siteEsteroZacatecas",0.028638879567258,24,7,"*","maaslin2"
"298","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae.g__.s__.ASV_8146","site","EsteroZacatecas",-1.69018509990958,0.567335254947141,0.00692053849717445,"siteEsteroZacatecas",0.028638879567258,24,7,"*","maaslin2"
"299","All","k__Archaea.p__Halobacteriota.c__Halobacteria.o__Halobacterales.f__Halomicrobiaceae.g__Halomarina.s__.ASV_13588","site","EsteroZacatecas",-1.55362205135681,0.521944623094281,0.00696165571257436,"siteEsteroZacatecas",0.028638879567258,24,6,"*","maaslin2"
"300","All","k__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Rhodopirellula.s__.ASV_9414","site","EsteroZacatecas",-1.46374634146915,0.491588006313209,0.00694582640612117,"siteEsteroZacatecas",0.028638879567258,24,6,"*","maaslin2"
"301","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__.s__.ASV_6859","site","EsteroZacatecas",1.40042573178699,0.470625632183897,0.00697672385624097,"siteEsteroZacatecas",0.028638879567258,24,9,"*","maaslin2"
"302","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Steroidobacterales.f__Woeseiaceae.g__Woeseia.s__.ASV_8264","site","EsteroZacatecas",1.18179219635295,0.396082145387406,0.0068482268345492,"siteEsteroZacatecas",0.028638879567258,24,6,"*","maaslin2"
"303","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__.ASV_5651","site","EsteroZacatecas",1.32102307687933,0.442895508336465,0.00686421602223527,"siteEsteroZacatecas",0.028638879567258,24,6,"*","maaslin2"
"304","All","k__Bacteria.p__Acidobacteriota.c__Thermoanaerobaculia.o__Thermoanaerobaculales.f__Thermoanaerobaculaceae.g__Subgroup_10.s__.ASV_13832","site","EsteroZacatecas",1.10000833067365,0.36859126059982,0.00683788083173694,"siteEsteroZacatecas",0.028638879567258,24,6,"*","maaslin2"
"305","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Pseudomonadales.f__Halieaceae.g__Pseudohaliea.s__.ASV_15218","site","EsteroZacatecas",0.811790751383164,0.272678133132416,0.00695362266736589,"siteEsteroZacatecas",0.028638879567258,24,6,"*","maaslin2"
"306","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__.s__.ASV_3566","site","EsteroZacatecas",-3.04812528054697,1.02540911851026,0.00702648187626695,"siteEsteroZacatecas",0.0286552290198248,24,23,"*","maaslin2"
"307","All","k__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Halochromatium.s__.ASV_5260","site","EsteroZacatecas",1.28385557711857,0.431743204565376,0.00700926460699268,"siteEsteroZacatecas",0.0286552290198248,24,6,"*","maaslin2"
"308","All","k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__.s__.ASV_15290","site","EsteroZacatecas",-1.70830983706911,0.57556480706825,0.00710053034053911,"siteEsteroZacatecas",0.0288631947608928,24,8,"*","maaslin2"
"309","All","k__Bacteria.p__Spirochaetota.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__.s__.ASV_8996","site","EsteroZacatecas",-1.56535513619542,0.528004028628165,0.00715640802849175,"siteEsteroZacatecas",0.0289961904584844,24,7,"*","maaslin2"
"310","All","k__Bacteria.p__Rhodothermota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga.s__.ASV_571","site","EsteroZacatecas",-1.34426636121046,0.453965072844129,0.00721445880462259,"siteEsteroZacatecas",0.0291371045915725,24,6,"*","maaslin2"
"311","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Sediminimonas.s__.ASV_528","site","EsteroZacatecas",0.909308296359235,0.307616289576672,0.00730132637876631,"siteEsteroZacatecas",0.0293931209846155,24,6,"*","maaslin2"
"312","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Rhodobacterales.f__Paracoccaceae.g__Palleronia.Pseudomaribius.s__.ASV_10171","site","EsteroZacatecas",-0.682900433874023,0.231733429169352,0.00745553325574557,"siteEsteroZacatecas",0.0298958717309101,24,6,"*","maaslin2"
"313","All","k__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Aurantiacibacter.s__.ASV_5145","site","EsteroZacatecas",1.0416034011942,0.353583147053354,0.00747396793272753,"siteEsteroZacatecas",0.0298958717309101,24,13,"*","maaslin2"
"314","All","k__Bacteria.p__Actinomycetota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__.s__.ASV_12943","site","EsteroZacatecas",1.41386402401847,0.480609724853057,0.00754386758515899,"siteEsteroZacatecas",0.0299838800527589,24,6,"*","maaslin2"
